Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Small states,SST,"Population ages 80 and above, male",SP.POP.80UP.MA,128013
Small states,SST,"Population, male",SP.POP.TOTL.MA.IN,10376623
Small states,SST,"Population, female",SP.POP.TOTL.FE.IN,9876916
Solomon Islands,SLB,"Population ages 0-14, male",SP.POP.0014.MA.IN,154271
Solomon Islands,SLB,"Population ages 0-14, female",SP.POP.0014.FE.IN,144635
Solomon Islands,SLB,"Population ages 15-64, male",SP.POP.1564.MA.IN,240523
Solomon Islands,SLB,"Population ages 15-64, female",SP.POP.1564.FE.IN,231563
Solomon Islands,SLB,"Population ages 80 and above, female",SP.POP.80UP.FE,2311
Solomon Islands,SLB,"Population ages 80 and above, male",SP.POP.80UP.MA,2197
Solomon Islands,SLB,"Population, male",SP.POP.TOTL.MA.IN,409073
Solomon Islands,SLB,"Population, female",SP.POP.TOTL.FE.IN,390932
Somalia,SOM,"Population ages 0-14, male",SP.POP.0014.MA.IN,4347565
Somalia,SOM,"Population ages 0-14, female",SP.POP.0014.FE.IN,4222000
Somalia,SOM,"Population ages 15-64, male",SP.POP.1564.MA.IN,4639747
Somalia,SOM,"Population ages 15-64, female",SP.POP.1564.FE.IN,4678484
Somalia,SOM,"Population ages 80 and above, female",SP.POP.80UP.FE,28651
Somalia,SOM,"Population ages 80 and above, male",SP.POP.80UP.MA,19400
Somalia,SOM,"Population, male",SP.POP.TOTL.MA.IN,9197829
Somalia,SOM,"Population, female",SP.POP.TOTL.FE.IN,9160786
South Africa,ZAF,"Population ages 0-14, male",SP.POP.0014.MA.IN,8277850
South Africa,ZAF,"Population ages 0-14, female",SP.POP.0014.FE.IN,8211036
South Africa,ZAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,20885509
South Africa,ZAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,21719643
South Africa,ZAF,"Population ages 80 and above, female",SP.POP.80UP.FE,517995
South Africa,ZAF,"Population ages 80 and above, male",SP.POP.80UP.MA,218631
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,30750477
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,32461907
South Asia,SAS,"Population ages 0-14, male",SP.POP.0014.MA.IN,276113618
South Asia,SAS,"Population ages 0-14, female",SP.POP.0014.FE.IN,256172494
South Asia,SAS,"Population ages 15-64, male",SP.POP.1564.MA.IN,662674549
South Asia,SAS,"Population ages 15-64, female",SP.POP.1564.FE.IN,630280484
South Asia,SAS,"Population ages 80 and above, female",SP.POP.80UP.FE,10766962
South Asia,SAS,"Population ages 80 and above, male",SP.POP.80UP.MA,8055336
South Asia,SAS,"Population, male",SP.POP.TOTL.MA.IN,998586424
South Asia,SAS,"Population, female",SP.POP.TOTL.FE.IN,952953411
South Asia (IDA & IBRD),TSA,"Population ages 0-14, male",SP.POP.0014.MA.IN,276113618
South Asia (IDA & IBRD),TSA,"Population ages 0-14, female",SP.POP.0014.FE.IN,256172494
South Asia (IDA & IBRD),TSA,"Population ages 15-64, male",SP.POP.1564.MA.IN,662674549
South Asia (IDA & IBRD),TSA,"Population ages 15-64, female",SP.POP.1564.FE.IN,630280484
South Asia (IDA & IBRD),TSA,"Population ages 80 and above, female",SP.POP.80UP.FE,10766962
South Asia (IDA & IBRD),TSA,"Population ages 80 and above, male",SP.POP.80UP.MA,8055336
South Asia (IDA & IBRD),TSA,"Population, male",SP.POP.TOTL.MA.IN,998586424
South Asia (IDA & IBRD),TSA,"Population, female",SP.POP.TOTL.FE.IN,952953411
South Sudan,SSD,"Population ages 0-14, male",SP.POP.0014.MA.IN,2314279
South Sudan,SSD,"Population ages 0-14, female",SP.POP.0014.FE.IN,2262022
South Sudan,SSD,"Population ages 15-64, male",SP.POP.1564.MA.IN,3195340
South Sudan,SSD,"Population ages 15-64, female",SP.POP.1564.FE.IN,3377293
South Sudan,SSD,"Population ages 80 and above, female",SP.POP.80UP.FE,22203
South Sudan,SSD,"Population ages 80 and above, male",SP.POP.80UP.MA,12379
South Sudan,SSD,"Population, male",SP.POP.TOTL.MA.IN,5648789
South Sudan,SSD,"Population, female",SP.POP.TOTL.FE.IN,5834585
Spain,ESP,"Population ages 0-14, male",SP.POP.0014.MA.IN,3299682
Spain,ESP,"Population ages 0-14, female",SP.POP.0014.FE.IN,3110598
Spain,ESP,"Population ages 15-64, male",SP.POP.1564.MA.IN,16082988
Spain,ESP,"Population ages 15-64, female",SP.POP.1564.FE.IN,15869005
Spain,ESP,"Population ages 80 and above, female",SP.POP.80UP.FE,1870990
Spain,ESP,"Population ages 80 and above, male",SP.POP.80UP.MA,1117855
Spain,ESP,"Population, male",SP.POP.TOTL.MA.IN,23738661
Spain,ESP,"Population, female",SP.POP.TOTL.FE.IN,24609249
Sri Lanka,LKA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2509545
Sri Lanka,LKA,"Population ages 0-14, female",SP.POP.0014.FE.IN,2418209
Sri Lanka,LKA,"Population ages 15-64, male",SP.POP.1564.MA.IN,7079617
Sri Lanka,LKA,"Population ages 15-64, female",SP.POP.1564.FE.IN,7442769
Sri Lanka,LKA,"Population ages 80 and above, female",SP.POP.80UP.FE,262689
Sri Lanka,LKA,"Population ages 80 and above, male",SP.POP.80UP.MA,144174
Sri Lanka,LKA,"Population, male",SP.POP.TOTL.MA.IN,10663588
Sri Lanka,LKA,"Population, female",SP.POP.TOTL.FE.IN,11373412
St. Kitts and Nevis,KNA,"Population ages 0-14, male",SP.POP.0014.MA.IN,4267
St. Kitts and Nevis,KNA,"Population ages 0-14, female",SP.POP.0014.FE.IN,4306
St. Kitts and Nevis,KNA,"Population ages 15-64, male",SP.POP.1564.MA.IN,15897
St. Kitts and Nevis,KNA,"Population ages 15-64, female",SP.POP.1564.FE.IN,17286
St. Kitts and Nevis,KNA,"Population ages 80 and above, female",SP.POP.80UP.FE,518
St. Kitts and Nevis,KNA,"Population ages 80 and above, male",SP.POP.80UP.MA,286
St. Kitts and Nevis,KNA,"Population, male",SP.POP.TOTL.MA.IN,22408
St. Kitts and Nevis,KNA,"Population, female",SP.POP.TOTL.FE.IN,24350
St. Lucia,LCA,"Population ages 0-14, male",SP.POP.0014.MA.IN,16266
St. Lucia,LCA,"Population ages 0-14, female",SP.POP.0014.FE.IN,15773
St. Lucia,LCA,"Population ages 15-64, male",SP.POP.1564.MA.IN,65159
St. Lucia,LCA,"Population ages 15-64, female",SP.POP.1564.FE.IN,65417
St. Lucia,LCA,"Population ages 80 and above, female",SP.POP.80UP.FE,1756
St. Lucia,LCA,"Population ages 80 and above, male",SP.POP.80UP.MA,972
St. Lucia,LCA,"Population, male",SP.POP.TOTL.MA.IN,88599
St. Lucia,LCA,"Population, female",SP.POP.TOTL.FE.IN,90686
St. Martin (French part),MAF,"Population ages 0-14, male",SP.POP.0014.MA.IN,2928
St. Martin (French part),MAF,"Population ages 0-14, female",SP.POP.0014.FE.IN,2887
St. Martin (French part),MAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,7868
St. Martin (French part),MAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,9099
St. Martin (French part),MAF,"Population ages 80 and above, female",SP.POP.80UP.FE,715
St. Martin (French part),MAF,"Population ages 80 and above, male",SP.POP.80UP.MA,416
St. Martin (French part),MAF,"Population, male",SP.POP.TOTL.MA.IN,12857
St. Martin (French part),MAF,"Population, female",SP.POP.TOTL.FE.IN,14658
St. Vincent and the Grenadines,VCT,"Population ages 0-14, male",SP.POP.0014.MA.IN,11142
St. Vincent and the Grenadines,VCT,"Population ages 0-14, female",SP.POP.0014.FE.IN,10792
St. Vincent and the Grenadines,VCT,"Population ages 15-64, male",SP.POP.1564.MA.IN,34884
St. Vincent and the Grenadines,VCT,"Population ages 15-64, female",SP.POP.1564.FE.IN,32790
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, female",SP.POP.80UP.FE,1343
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, male",SP.POP.80UP.MA,982
St. Vincent and the Grenadines,VCT,"Population, male",SP.POP.TOTL.MA.IN,51665
St. Vincent and the Grenadines,VCT,"Population, female",SP.POP.TOTL.FE.IN,49658
Sub-Saharan Africa,SSF,"Population ages 0-14, male",SP.POP.0014.MA.IN,261277241
Sub-Saharan Africa,SSF,"Population ages 0-14, female",SP.POP.0014.FE.IN,255707190
Sub-Saharan Africa,SSF,"Population ages 15-64, male",SP.POP.1564.MA.IN,349182567
Sub-Saharan Africa,SSF,"Population ages 15-64, female",SP.POP.1564.FE.IN,353980682
Sub-Saharan Africa,SSF,"Population ages 80 and above, female",SP.POP.80UP.FE,3149054
Sub-Saharan Africa,SSF,"Population ages 80 and above, male",SP.POP.80UP.MA,2003146
Sub-Saharan Africa,SSF,"Population, male",SP.POP.TOTL.MA.IN,627977176
Sub-Saharan Africa,SSF,"Population, female",SP.POP.TOTL.FE.IN,631925177
Sub-Saharan Africa (excluding high income),SSA,"Population ages 0-14, male",SP.POP.0014.MA.IN,261264923
Sub-Saharan Africa (excluding high income),SSA,"Population ages 0-14, female",SP.POP.0014.FE.IN,255695386
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, male",SP.POP.1564.MA.IN,349133397
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, female",SP.POP.1564.FE.IN,353944179
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, female",SP.POP.80UP.FE,3147775
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, male",SP.POP.80UP.MA,2002533
Sub-Saharan Africa (excluding high income),SSA,"Population, male",SP.POP.TOTL.MA.IN,627911083
Sub-Saharan Africa (excluding high income),SSA,"Population, female",SP.POP.TOTL.FE.IN,631871497
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,261277241
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,255707190
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,349182567
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,353980682
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, female",SP.POP.80UP.FE,3149054
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, male",SP.POP.80UP.MA,2003146
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, male",SP.POP.TOTL.MA.IN,627977176
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, female",SP.POP.TOTL.FE.IN,631925177
Sudan,SDN,"Population ages 0-14, male",SP.POP.0014.MA.IN,10307452
Sudan,SDN,"Population ages 0-14, female",SP.POP.0014.FE.IN,10034658
Sudan,SDN,"Population ages 15-64, male",SP.POP.1564.MA.IN,13678882
Sudan,SDN,"Population ages 15-64, female",SP.POP.1564.FE.IN,14414594
Sudan,SDN,"Population ages 80 and above, female",SP.POP.80UP.FE,89169
Sudan,SDN,"Population ages 80 and above, male",SP.POP.80UP.MA,84360
Sudan,SDN,"Population, male",SP.POP.TOTL.MA.IN,24821596
Sudan,SDN,"Population, female",SP.POP.TOTL.FE.IN,25221195
Suriname,SUR,"Population ages 0-14, male",SP.POP.0014.MA.IN,82997
Suriname,SUR,"Population ages 0-14, female",SP.POP.0014.FE.IN,80175
Suriname,SUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,211737
Suriname,SUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,206046
Suriname,SUR,"Population ages 80 and above, female",SP.POP.80UP.FE,5769
Suriname,SUR,"Population ages 80 and above, male",SP.POP.80UP.MA,2871
Suriname,SUR,"Population, male",SP.POP.TOTL.MA.IN,314349
Suriname,SUR,"Population, female",SP.POP.TOTL.FE.IN,314537
Sweden,SWE,"Population ages 0-14, male",SP.POP.0014.MA.IN,934940
Sweden,SWE,"Population ages 0-14, female",SP.POP.0014.FE.IN,882606
Sweden,SWE,"Population ages 15-64, male",SP.POP.1564.MA.IN,3358003
Sweden,SWE,"Population ages 15-64, female",SP.POP.1564.FE.IN,3197235
Sweden,SWE,"Population ages 80 and above, female",SP.POP.80UP.FE,348108
Sweden,SWE,"Population ages 80 and above, male",SP.POP.80UP.MA,250076
Sweden,SWE,"Population, male",SP.POP.TOTL.MA.IN,5306045
Sweden,SWE,"Population, female",SP.POP.TOTL.FE.IN,5230587
Switzerland,CHE,"Population ages 0-14, male",SP.POP.0014.MA.IN,685016
Switzerland,CHE,"Population ages 0-14, female",SP.POP.0014.FE.IN,649175
Switzerland,CHE,"Population ages 15-64, male",SP.POP.1564.MA.IN,2940721
Switzerland,CHE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2870104
Switzerland,CHE,"Population ages 80 and above, female",SP.POP.80UP.FE,305290
Switzerland,CHE,"Population ages 80 and above, male",SP.POP.80UP.MA,199783
Switzerland,CHE,"Population, male",SP.POP.TOTL.MA.IN,4413928
Switzerland,CHE,"Population, female",SP.POP.TOTL.FE.IN,4474165
Syrian Arab Republic,SYR,"Population ages 0-14, male",SP.POP.0014.MA.IN,3663414
Syrian Arab Republic,SYR,"Population ages 0-14, female",SP.POP.0014.FE.IN,3494139
Syrian Arab Republic,SYR,"Population ages 15-64, male",SP.POP.1564.MA.IN,7642770
Syrian Arab Republic,SYR,"Population ages 15-64, female",SP.POP.1564.FE.IN,7688459
Syrian Arab Republic,SYR,"Population ages 80 and above, female",SP.POP.80UP.FE,90020
Syrian Arab Republic,SYR,"Population ages 80 and above, male",SP.POP.80UP.MA,56817
Syrian Arab Republic,SYR,"Population, male",SP.POP.TOTL.MA.IN,11795581
Syrian Arab Republic,SYR,"Population, female",SP.POP.TOTL.FE.IN,11799042
Tajikistan,TJK,"Population ages 0-14, male",SP.POP.0014.MA.IN,1914669
Tajikistan,TJK,"Population ages 0-14, female",SP.POP.0014.FE.IN,1878255
Tajikistan,TJK,"Population ages 15-64, male",SP.POP.1564.MA.IN,3019253
Tajikistan,TJK,"Population ages 15-64, female",SP.POP.1564.FE.IN,3198389
Tajikistan,TJK,"Population ages 80 and above, female",SP.POP.80UP.FE,29288
Tajikistan,TJK,"Population ages 80 and above, male",SP.POP.80UP.MA,17735
Tajikistan,TJK,"Population, male",SP.POP.TOTL.MA.IN,5101342
Tajikistan,TJK,"Population, female",SP.POP.TOTL.FE.IN,5288457
Tanzania,TZA,"Population ages 0-14, male",SP.POP.0014.MA.IN,14367805
Tanzania,TZA,"Population ages 0-14, female",SP.POP.0014.FE.IN,14093831
Tanzania,TZA,"Population ages 15-64, male",SP.POP.1564.MA.IN,17828712
Tanzania,TZA,"Population ages 15-64, female",SP.POP.1564.FE.IN,18299951
Tanzania,TZA,"Population ages 80 and above, female",SP.POP.80UP.FE,186603
Tanzania,TZA,"Population ages 80 and above, male",SP.POP.80UP.MA,104346
Tanzania,TZA,"Population, male",SP.POP.TOTL.MA.IN,33013815
Tanzania,TZA,"Population, female",SP.POP.TOTL.FE.IN,33603791
Thailand,THA,"Population ages 0-14, male",SP.POP.0014.MA.IN,5569461
Thailand,THA,"Population ages 0-14, female",SP.POP.0014.FE.IN,5250206
Thailand,THA,"Population ages 15-64, male",SP.POP.1564.MA.IN,24794108
Thailand,THA,"Population ages 15-64, female",SP.POP.1564.FE.IN,25535311
Thailand,THA,"Population ages 80 and above, female",SP.POP.80UP.FE,1386250
Thailand,THA,"Population ages 80 and above, male",SP.POP.80UP.MA,875245
Thailand,THA,"Population, male",SP.POP.TOTL.MA.IN,34950007
Thailand,THA,"Population, female",SP.POP.TOTL.FE.IN,36752428
Timor-Leste,TLS,"Population ages 0-14, male",SP.POP.0014.MA.IN,240864
Timor-Leste,TLS,"Population ages 0-14, female",SP.POP.0014.FE.IN,232975
Timor-Leste,TLS,"Population ages 15-64, male",SP.POP.1564.MA.IN,422763
Timor-Leste,TLS,"Population ages 15-64, female",SP.POP.1564.FE.IN,413844
Timor-Leste,TLS,"Population ages 80 and above, female",SP.POP.80UP.FE,6104
Timor-Leste,TLS,"Population ages 80 and above, male",SP.POP.80UP.MA,4904
Timor-Leste,TLS,"Population, male",SP.POP.TOTL.MA.IN,697774
Timor-Leste,TLS,"Population, female",SP.POP.TOTL.FE.IN,686512
Togo,TGO,"Population ages 0-14, male",SP.POP.0014.MA.IN,1872931
Togo,TGO,"Population ages 0-14, female",SP.POP.0014.FE.IN,1837875
Togo,TGO,"Population ages 15-64, male",SP.POP.1564.MA.IN,2670242
Togo,TGO,"Population ages 15-64, female",SP.POP.1564.FE.IN,2628922
Togo,TGO,"Population ages 80 and above, female",SP.POP.80UP.FE,13321
Togo,TGO,"Population ages 80 and above, male",SP.POP.80UP.MA,11008
Togo,TGO,"Population, male",SP.POP.TOTL.MA.IN,4681655
Togo,TGO,"Population, female",SP.POP.TOTL.FE.IN,4622682
Tonga,TON,"Population ages 0-14, male",SP.POP.0014.MA.IN,19256
Tonga,TON,"Population ages 0-14, female",SP.POP.0014.FE.IN,18006
Tonga,TON,"Population ages 15-64, male",SP.POP.1564.MA.IN,27399
Tonga,TON,"Population ages 15-64, female",SP.POP.1564.FE.IN,33031
Tonga,TON,"Population ages 80 and above, female",SP.POP.80UP.FE,860
Tonga,TON,"Population ages 80 and above, male",SP.POP.80UP.MA,487
Tonga,TON,"Population, male",SP.POP.TOTL.MA.IN,49590
Tonga,TON,"Population, female",SP.POP.TOTL.FE.IN,55007
Trinidad and Tobago,TTO,"Population ages 0-14, male",SP.POP.0014.MA.IN,125488
Trinidad and Tobago,TTO,"Population ages 0-14, female",SP.POP.0014.FE.IN,121033
Trinidad and Tobago,TTO,"Population ages 15-64, male",SP.POP.1564.MA.IN,480727
Trinidad and Tobago,TTO,"Population ages 15-64, female",SP.POP.1564.FE.IN,478158
Trinidad and Tobago,TTO,"Population ages 80 and above, female",SP.POP.80UP.FE,12600
Trinidad and Tobago,TTO,"Population ages 80 and above, male",SP.POP.80UP.MA,6745
Trinidad and Tobago,TTO,"Population, male",SP.POP.TOTL.MA.IN,676306
Trinidad and Tobago,TTO,"Population, female",SP.POP.TOTL.FE.IN,691204
Tunisia,TUN,"Population ages 0-14, male",SP.POP.0014.MA.IN,1534722
Tunisia,TUN,"Population ages 0-14, female",SP.POP.0014.FE.IN,1446441
Tunisia,TUN,"Population ages 15-64, male",SP.POP.1564.MA.IN,3992533
Tunisia,TUN,"Population ages 15-64, female",SP.POP.1564.FE.IN,4108409
Tunisia,TUN,"Population ages 80 and above, female",SP.POP.80UP.FE,103527
Tunisia,TUN,"Population ages 80 and above, male",SP.POP.80UP.MA,63538
Tunisia,TUN,"Population, male",SP.POP.TOTL.MA.IN,6033405
Tunisia,TUN,"Population, female",SP.POP.TOTL.FE.IN,6167026
Turkiye,TUR,"Population ages 0-14, male",SP.POP.0014.MA.IN,9491481
Turkiye,TUR,"Population ages 0-14, female",SP.POP.0014.FE.IN,9143479
Turkiye,TUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,29355667
Turkiye,TUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,28801865
Turkiye,TUR,"Population ages 80 and above, female",SP.POP.80UP.FE,980276
Turkiye,TUR,"Population ages 80 and above, male",SP.POP.80UP.MA,553666
Turkiye,TUR,"Population, male",SP.POP.TOTL.MA.IN,42606561
Turkiye,TUR,"Population, female",SP.POP.TOTL.FE.IN,42719404
Turkmenistan,TKM,"Population ages 0-14, male",SP.POP.0014.MA.IN,1191356
Turkmenistan,TKM,"Population ages 0-14, female",SP.POP.0014.FE.IN,1140995
Turkmenistan,TKM,"Population ages 15-64, male",SP.POP.1564.MA.IN,2311712
Turkmenistan,TKM,"Population ages 15-64, female",SP.POP.1564.FE.IN,2405738
Turkmenistan,TKM,"Population ages 80 and above, female",SP.POP.80UP.FE,30756
Turkmenistan,TKM,"Population ages 80 and above, male",SP.POP.80UP.MA,8282
Turkmenistan,TKM,"Population, male",SP.POP.TOTL.MA.IN,3611349
Turkmenistan,TKM,"Population, female",SP.POP.TOTL.FE.IN,3753089
Turks and Caicos Islands,TCA,"Population ages 0-14, male",SP.POP.0014.MA.IN,3657
Turks and Caicos Islands,TCA,"Population ages 0-14, female",SP.POP.0014.FE.IN,3836
Turks and Caicos Islands,TCA,"Population ages 15-64, male",SP.POP.1564.MA.IN,17216
Turks and Caicos Islands,TCA,"Population ages 15-64, female",SP.POP.1564.FE.IN,16455
Turks and Caicos Islands,TCA,"Population ages 80 and above, female",SP.POP.80UP.FE,636
Turks and Caicos Islands,TCA,"Population ages 80 and above, male",SP.POP.80UP.MA,444
Turks and Caicos Islands,TCA,"Population, male",SP.POP.TOTL.MA.IN,23133
Turks and Caicos Islands,TCA,"Population, female",SP.POP.TOTL.FE.IN,23065
Tuvalu,TUV,"Population ages 0-14, male",SP.POP.0014.MA.IN,1687
Tuvalu,TUV,"Population ages 0-14, female",SP.POP.0014.FE.IN,1513
Tuvalu,TUV,"Population ages 15-64, male",SP.POP.1564.MA.IN,3091
Tuvalu,TUV,"Population ages 15-64, female",SP.POP.1564.FE.IN,2908
Tuvalu,TUV,"Population ages 80 and above, female",SP.POP.80UP.FE,63
Tuvalu,TUV,"Population ages 80 and above, male",SP.POP.80UP.MA,33
Tuvalu,TUV,"Population, male",SP.POP.TOTL.MA.IN,5021
Tuvalu,TUV,"Population, female",SP.POP.TOTL.FE.IN,4795
Uganda,UGA,"Population ages 0-14, male",SP.POP.0014.MA.IN,10769339
Uganda,UGA,"Population ages 0-14, female",SP.POP.0014.FE.IN,10609428
Uganda,UGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,12931510
Uganda,UGA,"Population ages 15-64, female",SP.POP.1564.FE.IN,13299924
Uganda,UGA,"Population ages 80 and above, female",SP.POP.80UP.FE,115305
Uganda,UGA,"Population ages 80 and above, male",SP.POP.80UP.MA,53042
Uganda,UGA,"Population, male",SP.POP.TOTL.MA.IN,24122612
Uganda,UGA,"Population, female",SP.POP.TOTL.FE.IN,24533989
Ukraine,UKR,"Population ages 0-14, male",SP.POP.0014.MA.IN,2780769
Ukraine,UKR,"Population ages 0-14, female",SP.POP.0014.FE.IN,2613343
Ukraine,UKR,"Population ages 15-64, male",SP.POP.1564.MA.IN,12395791
Ukraine,UKR,"Population ages 15-64, female",SP.POP.1564.FE.IN,12940649
Ukraine,UKR,"Population ages 80 and above, female",SP.POP.80UP.FE,1340275
Ukraine,UKR,"Population ages 80 and above, male",SP.POP.80UP.MA,455709
Ukraine,UKR,"Population, male",SP.POP.TOTL.MA.IN,17544336
Ukraine,UKR,"Population, female",SP.POP.TOTL.FE.IN,20188500
United Arab Emirates,ARE,"Population ages 0-14, male",SP.POP.0014.MA.IN,868454
United Arab Emirates,ARE,"Population ages 0-14, female",SP.POP.0014.FE.IN,844480
United Arab Emirates,ARE,"Population ages 15-64, male",SP.POP.1564.MA.IN,5744113
United Arab Emirates,ARE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2848938
United Arab Emirates,ARE,"Population ages 80 and above, female",SP.POP.80UP.FE,9681
United Arab Emirates,ARE,"Population ages 80 and above, male",SP.POP.80UP.MA,9676
United Arab Emirates,ARE,"Population, male",SP.POP.TOTL.MA.IN,6710892
United Arab Emirates,ARE,"Population, female",SP.POP.TOTL.FE.IN,3772859
United Kingdom,GBR,"Population ages 0-14, male",SP.POP.0014.MA.IN,6101622
United Kingdom,GBR,"Population ages 0-14, female",SP.POP.0014.FE.IN,5797527
United Kingdom,GBR,"Population ages 15-64, male",SP.POP.1564.MA.IN,21552687
United Kingdom,GBR,"Population ages 15-64, female",SP.POP.1564.FE.IN,21748903
United Kingdom,GBR,"Population ages 80 and above, female",SP.POP.80UP.FE,2073968
United Kingdom,GBR,"Population ages 80 and above, male",SP.POP.80UP.MA,1459103
United Kingdom,GBR,"Population, male",SP.POP.TOTL.MA.IN,33648677
United Kingdom,GBR,"Population, female",SP.POP.TOTL.FE.IN,34701323
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,30230694
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,28696368
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,111349151
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,106256922
United States,USA,"Population ages 80 and above, female",SP.POP.80UP.FE,7837271
United States,USA,"Population ages 80 and above, male",SP.POP.80UP.MA,5293124
United States,USA,"Population, male",SP.POP.TOTL.MA.IN,168286299
United States,USA,"Population, female",SP.POP.TOTL.FE.IN,166628596
Upper middle income,UMC,"Population ages 0-14, male",SP.POP.0014.MA.IN,293104119
Upper middle income,UMC,"Population ages 0-14, female",SP.POP.0014.FE.IN,269771073
Upper middle income,UMC,"Population ages 15-64, male",SP.POP.1564.MA.IN,976756591
Upper middle income,UMC,"Population ages 15-64, female",SP.POP.1564.FE.IN,947728866
Upper middle income,UMC,"Population ages 80 and above, female",SP.POP.80UP.FE,35865771
Upper middle income,UMC,"Population ages 80 and above, male",SP.POP.80UP.MA,22010319
Upper middle income,UMC,"Population, male",SP.POP.TOTL.MA.IN,1416082203
Upper middle income,UMC,"Population, female",SP.POP.TOTL.FE.IN,1400782256
Uruguay,URY,"Population ages 0-14, male",SP.POP.0014.MA.IN,324512
Uruguay,URY,"Population ages 0-14, female",SP.POP.0014.FE.IN,308565
Uruguay,URY,"Population ages 15-64, male",SP.POP.1564.MA.IN,1109211
Uruguay,URY,"Population ages 15-64, female",SP.POP.1564.FE.IN,1110043
Uruguay,URY,"Population ages 80 and above, female",SP.POP.80UP.FE,111847
Uruguay,URY,"Population ages 80 and above, male",SP.POP.80UP.MA,47565
Uruguay,URY,"Population, male",SP.POP.TOTL.MA.IN,1643010
Uruguay,URY,"Population, female",SP.POP.TOTL.FE.IN,1745071
Uzbekistan,UZB,"Population ages 0-14, male",SP.POP.0014.MA.IN,5701155
Uzbekistan,UZB,"Population ages 0-14, female",SP.POP.0014.FE.IN,5305091
Uzbekistan,UZB,"Population ages 15-64, male",SP.POP.1564.MA.IN,11441401
Uzbekistan,UZB,"Population ages 15-64, female",SP.POP.1564.FE.IN,11174247
Uzbekistan,UZB,"Population ages 80 and above, female",SP.POP.80UP.FE,216623
Uzbekistan,UZB,"Population ages 80 and above, male",SP.POP.80UP.MA,94983
Uzbekistan,UZB,"Population, male",SP.POP.TOTL.MA.IN,17982214
Uzbekistan,UZB,"Population, female",SP.POP.TOTL.FE.IN,17670093
Vanuatu,VUT,"Population ages 0-14, male",SP.POP.0014.MA.IN,63746
Vanuatu,VUT,"Population ages 0-14, female",SP.POP.0014.FE.IN,59975
Vanuatu,VUT,"Population ages 15-64, male",SP.POP.1564.MA.IN,91270
Vanuatu,VUT,"Population ages 15-64, female",SP.POP.1564.FE.IN,91903
Vanuatu,VUT,"Population ages 80 and above, female",SP.POP.80UP.FE,757
Vanuatu,VUT,"Population ages 80 and above, male",SP.POP.80UP.MA,1037
Vanuatu,VUT,"Population, male",SP.POP.TOTL.MA.IN,161798
Vanuatu,VUT,"Population, female",SP.POP.TOTL.FE.IN,158611
"Venezuela, RB",VEN,"Population ages 0-14, male",SP.POP.0014.MA.IN,3798528
"Venezuela, RB",VEN,"Population ages 0-14, female",SP.POP.0014.FE.IN,3603213
"Venezuela, RB",VEN,"Population ages 15-64, male",SP.POP.1564.MA.IN,9056885
"Venezuela, RB",VEN,"Population ages 15-64, female",SP.POP.1564.FE.IN,9200749
"Venezuela, RB",VEN,"Population ages 80 and above, female",SP.POP.80UP.FE,273963
"Venezuela, RB",VEN,"Population ages 80 and above, male",SP.POP.80UP.MA,155407
"Venezuela, RB",VEN,"Population, male",SP.POP.TOTL.MA.IN,13988508
"Venezuela, RB",VEN,"Population, female",SP.POP.TOTL.FE.IN,14312346
